,Nome,Endereco,Cep - UF,Telefone,Numero CGC,Horario de Atendimento
0,"RESSACA, MG",RUA DIAMANTE NUM 1600 - SAO JOAQUIM,"321130 - CONTAGEM, MG",Tel: (31) 4003-1043,Ag. Número: 3797-4,Horário de atendimento: 10:00 às 16:00 (dias úteis)
0,"VALE VERDE, MG",PRACA SILVIANO BRANDAO NUM 55 - CENTRO,"32017680 - CONTAGEM, MG",Tel: (31) 4003-1043,Ag. Número: 1529-6,Horário de atendimento: 10:00 às 16:00 (dias úteis)
0,"CORINTO, MG",RUA ANTONIO VIEIRA MACHADO NUM 95 - CENTRO,"392000 - CORINTO, MG",Tel: (38) 4003-1043,Ag. Número: 0629-7,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"COROMANDEL, MG",AVENIDA MUNICIPAL NUM 807 - CENTRO,"385500 - COROMANDEL, MG",Tel: (34) 4003-1043,Ag. Número: 1697-7,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"CORONEL FABRICIANO, MG",RUA JOSE CORNELIO NUM 131 - CENTRO,"351708 - CORONEL FABRICIANO, MG",Tel: (31) 4003-1043,Ag. Número: 0894-0,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"MELO VIANA, MG",AVENIDA DOUTOR JOSE DE MAGALHAES PINTO NUM 1653 - GIOVANINI,"3517097 - CORONEL FABRICIANO, MG",Tel: (31) 4003-1043,Ag. Número: 3704-4,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"CRUZILIA, MG",RUA CORONEL CORNELIO MACIEL NUM 45 - CENTRO,"374450 - CRUZILIA, MG",Tel: (35) 4003-1043,Ag. Número: 0603-3,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"CURVELO, MG",PRACA BENEDITO VALADARES NUM 11 - CENTRO,"35790207 - CURVELO, MG",Tel: (38) 4003-1043,Ag. Número: 0111-2,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"DIAMANTINA, MG",RUA DIREITA NUM 86 - CENTRO,"391000 - DIAMANTINA, MG",Tel: (38) 4003-1043,Ag. Número: 0112-0,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"DIVINO, MG",RUA CORONEL LAURINDO LUIZ VIANA NUM 54 - CENTRO,"368200 - DIVINO, MG",Tel: (32) 4003-1043,Ag. Número: 4401-6,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"CANDIDES, MG",AVENIDA SETE DE SETEMBRO NUM 794 - CENTRO,"3550011 - DIVINOPOLIS, MG",Tel: (37) 4003-1043,Ag. Número: 3221-2,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"DIVINOPOLIS, MG",AVENIDA PRIMEIRO DE JUNHO NUM 325 - CENTRO,"355003 - DIVINOPOLIS, MG",Tel: (37) 4003-1043,Ag. Número: 0113-9,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"POLO DA MODA, MG",RUA PERNAMBUCO NUM 1210 - CENTRO,"355008 - DIVINOPOLIS, MG",Tel: (37) 4003-1043,Ag. Número: 2986-6,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"DORES DO INDAIA, MG",AVENIDA FRANCISCO CAMPOS NUM 767 - CENTRO,"356100 - DORES DO INDAIA, MG",Tel: (37) 4003-1043,Ag. Número: 1063-4,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"ELOI MENDES, MG",RUA CEL. HORACIO ALVES PEREIRA NUM 225 - CENTRO,"371100 - ELOI MENDES, MG",Tel: (35) 4003-1043,Ag. Número: 0114-7,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"ESMERALDAS, MG",RUA SENADOR MELO VIANA NUM 158 - CENTRO,"3280098 - ESMERALDAS, MG",Tel: (31) 4003-1043,Ag. Número: 2782-0,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"ESPERA FELIZ, MG",PRACA DR. JOSE AUGUSTO NUM 59 - CENTRO,"368300 - ESPERA FELIZ, MG",Tel: (32) 4003-1043,Ag. Número: 3517-3,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"ESPINOSA, MG",RUA GETULIO VARGAS NUM 175 - JARDIM ORIENTE,"395100 - ESPINOSA, MG",Tel: (38) 4003-1043,Ag. Número: 4784-8,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"EXTREMA, MG",RUA CORONEL ANTONIO CARDOSO PINTO NUM 102 - CENTRO,"3764044 - EXTREMA, MG",Tel: (35) 4003-1043,Ag. Número: 2715-4,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"FORMIGA, MG",RUA BERNARDES DE FARIA NUM 163 - CENTRO,"3557024 - FORMIGA, MG",Tel: (37) 4003-1043,Ag. Número: 0115-5,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"FRANCISCO SA DE MINAS, MG",AVENIDA JK NUM 456 - JOAO GONCALVES,"395800 - FRANCISCO SA, MG",Tel: (38) 4003-1043,Ag. Número: 1726-4,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"FRONTEIRA, MG",AVENIDA MINAS GERAIS NUM 90 - CENTRO,"382300 - FRONTEIRA, MG",Tel: (34) 4003-1043,Ag. Número: 4346-0,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"FRUTAL, MG",PRACA DR. ALCIDES P. GOMES NUM 77 - CENTRO,"382000 - FRUTAL, MG",Tel: (34) 4003-1043,Ag. Número: 0934-2,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"AV MINAS GERAIS, MG",AVENIDA MINAS GERAIS NUM 1313 - NOSSA SENHORA DAS GRACAS,"35060360 - GOVERNADOR VALADARES, MG",Tel: (33) 4003-1043,Ag. Número: 1821-0,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"BAIRRO SANTA RITA, MG",AVENIDA WENCESLAU BRAZ NUM 1468 - SANTA RITA,"35040570 - GOVERNADOR VALADARES, MG",Tel: (33) 4003-1043,Ag. Número: 3234-4,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"GOVERNADOR VALADARES, MG",PRACA SERRA LIMA NUM 637 - CENTRO,"35010250 - GOVERNADOR VALADARES, MG",Tel: (33) 4003-1043,Ag. Número: 0116-3,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"IBITURUNA, MG",RUA ISRAEL PINHEIRO NUM 3295 - CENTRO,"35010131 - GOVERNADOR VALADARES, MG",Tel: (33) 4003-1043,Ag. Número: 1642-0,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"GUANHAES, MG",AVENIDA MILTON CAMPOS NUM 2579 - CENTRO,"397400 - GUANHAES, MG",Tel: (33) 4003-1043,Ag. Número: 0707-2,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"GUARANESIA, MG",RUA PRUDENTE DE MORAIS NUM 313 - CENTRO,"378100 - GUARANESIA, MG",Tel: (35) 4003-1043,Ag. Número: 3751-6,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"GUAXUPE, MG",AVENIDA DOUTOR JOAO CARLOS NUM 55 - CENTRO,"3783032 - GUAXUPE, MG",Tel: (35) 4003-1043,Ag. Número: 0117-1,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"IBIA, MG",AVENIDA JOSE CAMBRAIA NUM 46 - CENTRO,"389500 - IBIA, MG",Tel: (34) 4003-1043,Ag. Número: 0708-0,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"IBIRITE, MG",RUA HELENA ANTIPOFF NUM 505 - VILA NOVA ESPERANCA - 4A SECAO,"32400403 - IBIRITE, MG",Tel: (31) 4003-1043,Ag. Número: 1486-9,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"IGARAPE, MG",AVENIDA BERENICE MAGALHAES PINTO NUM 239 - CENTRO,"329000 - IGARAPE, MG",Tel: (31) 4003-1043,Ag. Número: 3654-4,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"INHAPIM, MG",RUA ALBERTO AZEVEDO NUM 111 - CENTRO,"353300 - INHAPIM, MG",Tel: (33) 4003-1043,Ag. Número: 1491-5,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"CIDADE NOBRE, MG",AVENIDA CARLOS CHAGAS NUM 814 - CIDADE NOBRE,"35162359 - IPATINGA, MG",Tel: (31) 4003-1043,Ag. Número: 3148-8,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"HORTO DE IPATINGA, MG",RUA JACARANDA NUM 499 - HORTO,"35160304 - IPATINGA, MG",Tel: (31) 4003-1043,Ag. Número: 0118-0,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"IPATINGA, MG",RUA DIAMANTINA NUM 175 - CENTRO,"3516019 - IPATINGA, MG",Tel: (31) 4003-1043,Ag. Número: 2332-9,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"ITABIRA, MG",RUA SIZENANDO DE BARROS NUM 22 - CENTRO,"359006 - ITABIRA, MG",Tel: (31) 4003-1043,Ag. Número: 0119-8,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"ITABIRITO, MG",AVENIDA QUEIROZ JUNIOR NUM 620 - CENTRO,"3545069 - ITABIRITO, MG",Tel: (31) 4003-1043,Ag. Número: 0120-1,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"ITAJUBA, MG",RUA ANTONIO SIMAO MAUAD NUM 89 - CENTRO,"37500180 - ITAJUBA, MG",Tel: (35) 4003-1043,Ag. Número: 0121-0,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"SERRA DA MANTIQUEIRA, MG",AVENIDA CAPITAO GOMES NUM 231 - BOA VISTA,"3750528 - ITAJUBA, MG",Tel: (35) 4003-1043,Ag. Número: 2057-5,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"ITAMARANDIBA, MG",RUA TRAVESSA TIRADENTES NUM 49 - CENTRO,"396700 - ITAMARANDIBA, MG",Tel: (38) 4003-1043,Ag. Número: 3846-6,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"ITAMONTE, MG",RUA PRESIDENTE VARGAS NUM 116 - CENTRO,"374660 - ITAMONTE, MG",Tel: (35) 4003-1043,Ag. Número: 3350-2,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"ITANHANDU, MG",RUA DR. OLAVO GOMES PINTO NUM 119 - CENTRO,"374640 - ITANHANDU, MG",Tel: (35) 4003-1043,Ag. Número: 0122-8,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"ITAPAGIPE, MG",AVENIDA SETE NUM 487 - CENTRO,"382400 - ITAPAGIPE, MG",Tel: (34) 4003-1043,Ag. Número: 4279-0,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"ITAPECERICA, MG",PRACA ALEXANDRE SZUNDY NUM 15 - CENTRO,"355500 - ITAPECERICA, MG",Tel: (37) 4003-1043,Ag. Número: 0123-6,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"ITATIAIUCU, MG",RUA LEVI NOGUEIRA NUM 175 - CENTRO,"356850 - ITATIAIUCU, MG",Tel: (31) 4003-1043,Ag. Número: 4388-5,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"ITAU DE MINAS, MG",RUA JOAO KIRCHNER NUM 553 - CENTRO,"379750 - ITAU DE MINAS, MG",Tel: (35) 4003-1043,Ag. Número: 2737-5,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"ITAUNA, MG",PRACA DOUTOR AUGUSTO GONCALVES NUM 506 - CENTRO,"3568054 - ITAUNA, MG",Tel: (37) 4003-1043,Ag. Número: 0124-4,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"ITUIUTABA, MG",RUA VINTE E DOIS NUM 537 - CENTRO,"3830076 - ITUIUTABA, MG",Tel: (34) 4003-1043,Ag. Número: 0125-2,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"PONTAL DO CERRADO, MG",RUA VINTE E OITO NUM 875 - CENTRO,"3830082 - ITUIUTABA, MG",Tel: (34) 4003-1043,Ag. Número: 3171-2,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"ITURAMA, MG",AVENIDA RIO GRANDE NUM 1235 - CENTRO,"382800 - ITURAMA, MG",Tel: (34) 4003-1043,Ag. Número: 0936-9,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"JACUTINGA, MG",RUA AMERICO PRADO NUM 814 - CENTRO,"375900 - JACUTINGA, MG",Tel: (35) 4003-1043,Ag. Número: 1064-2,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"JANAUBA, MG",AVENIDA DO COMERCIO NUM 411 - CENTRO,"3944216 - JANAUBA, MG",Tel: (38) 4003-1043,Ag. Número: 0937-7,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"JANUARIA, MG",PRACA TIRADENTES NUM 177 - CENTRO,"394800 - JANUARIA, MG",Tel: (38) 4003-1043,Ag. Número: 0771-4,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"JEQUITINHONHA, MG",RUA CORONEL RAMIRO NUM 309 - CENTRO,"399600 - JEQUITINHONHA, MG",Tel: (33) 4003-1043,Ag. Número: 4536-5,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"JOAO MONLEVADE, MG",AVENIDA GETULIO VARGAS NUM 5375 - CARNEIRINHOS,"359303 - JOAO MONLEVADE, MG",Tel: (31) 4003-1043,Ag. Número: 0607-6,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"JOAO PINHEIRO, MG",PRACA CORONEL HERMOGENES NUM 301 - CENTRO,"387700 - JOAO PINHEIRO, MG",Tel: (38) 4003-1043,Ag. Número: 1818-0,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"JUATUBA, MG",AVENIDA TANUS SALIBA NUM 32 - CENTRO,"356750 - JUATUBA, MG",Tel: (31) 4003-1043,Ag. Número: 3550-5,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"ACROPOLE, MG",AVENIDA PRESIDENTE COSTA E SILVA NUM 1520 - SAO PEDRO,"360370 - JUIZ DE FORA, MG",Tel: (32) 4003-1043,Ag. Número: 3696-0,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"HALFELD, MG",AVENIDA GETULIO VARGAS NUM 362 - CENTRO,"36010110 - JUIZ DE FORA, MG",Tel: (32) 4003-1043,Ag. Número: 2519-4,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"JUIZ DE FORA, MG",RUA SANTA RITA NUM 327 - CENTRO,"3601071 - JUIZ DE FORA, MG",Tel: (32) 4003-1043,Ag. Número: 3065-1,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"MANCHESTER, MG",AVENIDA BARAO DO RIO BRANCO NUM 2340 - CENTRO,"36016310 - JUIZ DE FORA, MG",Tel: (32) 4003-1043,Ag. Número: 0126-0,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"MANOEL HONORIO, MG",RUA EUGENIO FONTAINHA NUM 25 - MANOEL HONORIO,"360510 - JUIZ DE FORA, MG",Tel: (32) 4003-1043,Ag. Número: 1536-9,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"MARIANO PROCOPIO, MG",AVENIDA DOS ANDRADAS NUM 525 - CENTRO,"360360 - JUIZ DE FORA, MG",Tel: (32) 4003-1043,Ag. Número: 2419-8,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"OSCAR VIDAL, MG",RUA OSCAR VIDAL NUM 121/123 - CENTRO,"3601060 - JUIZ DE FORA, MG",Tel: (32) 4003-1043,Ag. Número: 3029-5,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"PADRE CAFE, MG",RUA PADRE CAFE NUM 449 - SAO MATEUS,"36016450 - JUIZ DE FORA, MG",Tel: (32) 4003-1043,Ag. Número: 1641-1,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"PARAIBUNA, MG",RUA MARILIA NUM 297 - BENFICA,"36090330 - JUIZ DE FORA, MG",Tel: (32) 4003-1043,Ag. Número: 3398-7,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"LAGOA DA PRATA, MG",AVENIDA BENEDITO VALADARES NUM 922 - CENTRO,"355900 - LAGOA DA PRATA, MG",Tel: (37) 4003-1043,Ag. Número: 1382-0,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"LAGOA SANTA, MG",RUA MARECHAL DEODORO DA FONSECA NUM 27 - CENTRO,"3323040 - LAGOA SANTA, MG",Tel: (31) 4003-1043,Ag. Número: 1460-5,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"LAMBARI, MG",RUA DR. WADIH BACHA NUM 150 - CENTRO,"374800 - LAMBARI, MG",Tel: (35) 4003-1043,Ag. Número: 0128-7,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"LAVRAS, MG",PRACA DOUTOR AUGUSTO SILVA NUM 80 - CENTRO,"37200154 - LAVRAS, MG",Tel: (35) 4003-1043,Ag. Número: 0129-5,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"LEOPOLDINA, MG",PRACA GENERAL OSORIO NUM 15 - CENTRO,"3670076 - LEOPOLDINA, MG",Tel: (32) 4003-1043,Ag. Número: 0608-4,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"LIMA DUARTE, MG",RUA TANCREDO ALVES NUM S/N - CENTRO,"361400 - LIMA DUARTE, MG",Tel: (32) 4003-1043,Ag. Número: 3798-2,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"LUZ, MG",RUA CEL. JOSE TOMAZ NUM 530 - CENTRO,"355950 - LUZ, MG",Tel: (37) 4003-1043,Ag. Número: 1747-7,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"MACHADO, MG",PRACA ANTONIO CARLOS NUM 228 - CENTRO,"377500 - MACHADO, MG",Tel: (35) 4003-1043,Ag. Número: 0691-2,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"MANHUACU, MG",PRACA CORDOVIL PINTO COELHO NUM 484 - CENTRO,"36900103 - MANHUACU, MG",Tel: (33) 4003-1043,Ag. Número: 0131-7,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"MANHUMIRIM, MG",AVENIDA RAUL SOARES NUM 279 - CENTRO,"369700 - MANHUMIRIM, MG",Tel: (33) 4003-1043,Ag. Número: 0895-8,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"MANTENA, MG",AVENIDA GETULIO VARGAS NUM 210 - CENTRO,"352900 - MANTENA, MG",Tel: (33) 4003-1043,Ag. Número: 0896-6,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"MARIA DA FE, MG",AVENIDA LUIZ CORREA CARDOSO NUM 81 - CENTRO,"375170 - MARIA DA FE, MG",Tel: (35) 4003-1043,Ag. Número: 1687-0,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"MARIANA, MG",AVENIDA SALVADOR FURTADO NUM 13 - CENTRO,"3542045 - MARIANA, MG",Tel: (31) 4003-1043,Ag. Número: 1701-9,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"MARTINHO CAMPOS, MG",RUA PADRE MARINHO NUM 823 - CENTRO,"356060 - MARTINHO CAMPOS, MG",Tel: (37) 4003-1043,Ag. Número: 3816-4,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"MATEUS LEME, MG",AVENIDA GETULIO VARGAS NUM 367 - CENTRO,"356700 - MATEUS LEME, MG",Tel: (31) 4003-1043,Ag. Número: 1698-5,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"MATIAS BARBOSA, MG",AVENIDA CARDOSO SARAIVA NUM 366 - CENTRO,"361200 - MATIAS BARBOSA, MG",Tel: (32) 4003-1043,Ag. Número: 4383-4,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"MATIPO, MG",RUA JOAO MOREIRA NUM 37 - CENTRO,"353670 - MATIPO, MG",Tel: (31) 4003-1043,Ag. Número: 4391-5,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"MATOZINHOS, MG",PRACA BOM JESUS NUM 66 - CENTRO,"357200 - MATOZINHOS, MG",Tel: (31) 4003-1043,Ag. Número: 1436-2,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"MEDINA, MG",RUA FRANCISCO NEIVA NUM 26 - CENTRO,"396200 - MEDINA, MG",Tel: (33) 4003-1043,Ag. Número: 1740-0,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"MONSENHOR PAULO, MG",RUA ITALO TOTTI NUM 154 - CENTRO,"374050 - MONSENHOR PAULO, MG",Tel: (35) 4003-1043,Ag. Número: 3583-1,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"MONTE ALEGRE DE MINAS, MG",AVENIDA DEZESSEIS DE SETEMBRO NUM 352 - CENTRO,"384750 - MONTE ALEGRE DE MINAS, MG",Tel: (34) 4003-1043,Ag. Número: 1121-5,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"MONTE CARMELO, MG",RUA CASTRO ALVES NUM 40 - CENTRO,"385000 - MONTE CARMELO, MG",Tel: (34) 4003-1043,Ag. Número: 0709-9,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"MONTE SANTO DE MINAS, MG",AVENIDA CEL ANTONIO PAULINO DA COSTA NUM 157 - CENTRO,"379680 - MONTE SANTO DE MINAS, MG",Tel: (35) 4003-1043,Ag. Número: 0938-5,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"MONTE SIAO, MG",RUA GETULIO VARGAS NUM 83 - CENTRO,"375800 - MONTE SIAO, MG",Tel: (35) 4003-1043,Ag. Número: 1688-8,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"MONTES CLAROS, MG",RUA DOUTOR SANTOS NUM 103 - CENTRO,"394001 - MONTES CLAROS, MG",Tel: (38) 4003-1043,Ag. Número: 0132-5,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"SHOPPING MONTES CLAROS, MG",AVENIDA DONATO QUINTINO NUM 90 - CIDADE NOVA,"39400546 - MONTES CLAROS, MG",Tel: (38) 4003-1043,Ag. Número: 3115-1,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"VEREDAS, MG",AVENIDA DEPUTADO ESTEVES RODRIGUES NUM 802 - CENTRO,"39400215 - MONTES CLAROS, MG",Tel: (38) 4003-1043,Ag. Número: 3044-9,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"DA BARRA, MG",RUA BENEDITO VALADARES NUM 513 - BARRA,"3688484 - MURIAE, MG",Tel: (32) 4003-1043,Ag. Número: 4386-9,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"MURIAE, MG",RUA BARAO DO MONTE ALTO NUM 30 - CENTRO,"3688018 - MURIAE, MG",Tel: (32) 4003-1043,Ag. Número: 0133-3,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"MUZAMBINHO, MG",AVENIDA DR. AMERICO LUZ NUM 382 - CENTRO,"378900 - MUZAMBINHO, MG",Tel: (35) 4003-1043,Ag. Número: 1093-6,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"NANUQUE, MG",AVENIDA GERALDO ROMANO NUM 18 - CENTRO,"398600 - NANUQUE, MG",Tel: (33) 4003-1043,Ag. Número: 0939-3,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"NEPOMUCENO, MG",RUA CAROLINA SOARES NUM 10 - CENTRO,"372500 - NEPOMUCENO, MG",Tel: (35) 4003-1043,Ag. Número: 3526-2,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"NOVA ERA, MG",RUA GOVERNADOR VALADARES NUM 575 - CENTRO,"359200 - NOVA ERA, MG",Tel: (31) 4003-1043,Ag. Número: 1461-3,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"JARDIM CANADA, MG",RUA KREMILIN NUM 98 - JARDIM CANADA,"34007672 - NOVA LIMA, MG",Tel: (31) 4003-1043,Ag. Número: 4385-0,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"NOVA LIMA, MG",PRACA DO MINEIRO JOSE GOMES PIMENTA NUM 14 - CENTRO,"3400087 - NOVA LIMA, MG",Tel: (31) 4003-1043,Ag. Número: 0134-1,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"NOVA PONTE, MG",RUA ORDALIA CARNEIRO NUM 234 - CENTRO,"381600 - NOVA PONTE, MG",Tel: (34) 4003-1043,Ag. Número: 4345-1,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"NOVA SERRANA, MG",AVENIDA DOM CABRAL NUM 115 - JARDIM DO LAGO,"355228 - NOVA SERRANA, MG",Tel: (37) 4003-1043,Ag. Número: 2257-8,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"OLIVEIRA, MG",PRACA XV DE NOVEMBRO NUM 58 - CENTRO,"355400 - OLIVEIRA, MG",Tel: (37) 4003-1043,Ag. Número: 0135-0,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"OURO BRANCO, MG",RUA SANTO ANTONIO NUM 798 - CENTRO,"364908 - OURO BRANCO, MG",Tel: (31) 4003-1043,Ag. Número: 1065-0,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"OURO FINO, MG",RUA TREZE DE MAIO NUM 737 - CENTRO,"375700 - OURO FINO, MG",Tel: (35) 4003-1043,Ag. Número: 0700-5,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"OURO PRETO, MG",RUA SAO JOSE NUM 128 - CENTRO,"354000 - OURO PRETO, MG",Tel: (31) 4003-1043,Ag. Número: 0136-8,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"PAPAGAIOS, MG",PRACA PADRE WALDEMAR NUM 140 - CENTRO,"356690 - PAPAGAIOS, MG",Tel: (37) 4003-1043,Ag. Número: 0660-2,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"PARA DE MINAS, MG",RUA BENEDITO VALADARES NUM 30 - CENTRO,"35660630 - PARA DE MINAS, MG",Tel: (37) 4003-1043,Ag. Número: 0137-6,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"PARACATU, MG",PRACA FIRMINA SANTANA NUM 291 - CENTRO,"38600196 - PARACATU, MG",Tel: (38) 4003-1043,Ag. Número: 0138-4,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"PARAGUACU, MG",PRACA OSWALDO COSTA NUM 109 - CENTRO,"371200 - PARAGUACU, MG",Tel: (35) 4003-1043,Ag. Número: 0139-2,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"PARAISOPOLIS, MG",RUA BUENO DE PAIVA NUM 408 - CENTRO,"376600 - PARAISOPOLIS, MG",Tel: (35) 4003-1043,Ag. Número: 1699-3,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"PASSA QUATRO, MG",AVENIDA CEL RIBEIRO PEREIRA NUM 468 - CENTRO,"374600 - PASSA QUATRO, MG",Tel: (35) 4003-1043,Ag. Número: 0140-6,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"PASSOS, MG",AVENIDA AROUCA NUM 600 - CENTRO,"37900152 - PASSOS, MG",Tel: (35) 4003-1043,Ag. Número: 0141-4,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"CAPITAL DO MILHO, MG",RUA JOSE DOS REIS NUM 55 - CENTRO,"38700180 - PATOS DE MINAS, MG",Tel: (34) 4003-1043,Ag. Número: 3540-8,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"PATOS DE MINAS, MG",RUA OLEGARIO MACIEL NUM 92 - CENTRO,"38700122 - PATOS DE MINAS, MG",Tel: (34) 4003-1043,Ag. Número: 0142-2,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"PATROCINIO, MG",AVENIDA RUI BARBOSA NUM 305 - CENTRO,"3874036 - PATROCINIO, MG",Tel: (34) 4003-1043,Ag. Número: 0143-0,Horário de atendimento: 10:00 às 15:00 (dias úteis)
